,County Names,Month,Sample Measurement,Latitude,Longitude,FIPS,PM2.5 Values 2015
34411,Butte,5,5.1,39.76168,-121.84047,06007,5.1
34412,Butte,9,8.8,39.76168,-121.84047,06007,8.8
34413,Butte,10,6.3,39.76168,-121.84047,06007,6.3
34414,Butte,9,5.9,39.76168,-121.84047,06007,5.9
34415,Butte,3,9.6,39.76168,-121.84047,06007,9.6
34416,Butte,2,5.3,39.76168,-121.84047,06007,5.3
34417,Butte,2,11.8,39.76168,-121.84047,06007,11.8
34418,Butte,2,4.9,39.76168,-121.84047,06007,4.9
34419,Butte,3,5.7,39.76168,-121.84047,06007,5.7
34420,Butte,7,5.2,39.76168,-121.84047,06007,5.2
34421,Butte,4,2.6,39.76168,-121.84047,06007,2.6
34422,Butte,8,7,39.76168,-121.84047,06007,7.0
34423,Butte,9,2.4,39.76168,-121.84047,06007,2.4
34424,Butte,12,18.1,39.76168,-121.84047,06007,18.1
43111,Colusa,11,3,39.18919,-121.99887,06011,3.0
43112,Colusa,12,24.3,39.18919,-121.99887,06011,24.3
43113,Colusa,11,23.6,39.18919,-121.99887,06011,23.6
43114,Colusa,2,23.3,39.18919,-121.99887,06011,23.3
43115,Colusa,4,6,39.18919,-121.99887,06011,6.0
43116,Colusa,7,8.1,39.18919,-121.99887,06011,8.1
43117,Colusa,10,11.7,39.18919,-121.99887,06011,11.7
43118,Colusa,10,11.7,39.18919,-121.99887,06011,11.7
43119,Colusa,10,7.8,39.18919,-121.99887,06011,7.8
43120,Colusa,12,4.4,39.18919,-121.99887,06011,4.4
43121,Colusa,10,16,39.18919,-121.99887,06011,16.0
43122,Colusa,4,9.4,39.18919,-121.99887,06011,9.4
43123,Colusa,9,10.4,39.18919,-121.99887,06011,10.4
43124,Colusa,8,6.2,39.18919,-121.99887,06011,6.2
43125,Colusa,6,8.1,39.18919,-121.99887,06011,8.1
43126,Colusa,3,4,39.18919,-121.99887,06011,4.0
43127,Colusa,7,6.9,39.18919,-121.99887,06011,6.9
43128,Colusa,1,18.7,39.18919,-121.99887,06011,18.7
43129,Colusa,7,7.9,39.18919,-121.99887,06011,7.9
43130,Colusa,4,8,39.18919,-121.99887,06011,8.0
43131,Colusa,8,18.3,39.18919,-121.99887,06011,18.3
43132,Colusa,12,2.3,39.18919,-121.99887,06011,2.3
43133,Colusa,4,2.6,39.18919,-121.99887,06011,2.6
43134,Colusa,6,5.8,39.18919,-121.99887,06011,5.8
43135,Colusa,8,10.3,39.18919,-121.99887,06011,10.3
43136,Colusa,12,2.3,39.18919,-121.99887,06011,2.3
43137,Colusa,9,6.2,39.18919,-121.99887,06011,6.2
43138,Colusa,2,6.4,39.18919,-121.99887,06011,6.4
43139,Colusa,12,5.5,39.18919,-121.99887,06011,5.5
43140,Colusa,10,5.6,39.18919,-121.99887,06011,5.6
43141,Colusa,3,2.4,39.18919,-121.99887,06011,2.4
43142,Colusa,8,5.5,39.18919,-121.99887,06011,5.5
43143,Colusa,7,4.3,39.18919,-121.99887,06011,4.3
43144,Colusa,11,1,39.18919,-121.99887,06011,1.0
43145,Colusa,5,10.4,39.18919,-121.99887,06011,10.4
43146,Colusa,2,4.7,39.18919,-121.99887,06011,4.7
43147,Colusa,5,6.5,39.18919,-121.99887,06011,6.5
43148,Colusa,6,7.3,39.18919,-121.99887,06011,7.3
43149,Colusa,11,11.6,39.18919,-121.99887,06011,11.6
43150,Colusa,8,10.5,39.18919,-121.99887,06011,10.5
43151,Colusa,4,3.4,39.18919,-121.99887,06011,3.4
43152,Colusa,1,6,39.18919,-121.99887,06011,6.0
43153,Colusa,6,8.8,39.18919,-121.99887,06011,8.8
43154,Colusa,11,4.2,39.18919,-121.99887,06011,4.2
43155,Colusa,3,4.9,39.18919,-121.99887,06011,4.9
43156,Colusa,1,16.1,39.18919,-121.99887,06011,16.1
43157,Colusa,1,10.4,39.18919,-121.99887,06011,10.4
43158,Colusa,9,9.8,39.18919,-121.99887,06011,9.8
43159,Colusa,2,1,39.18919,-121.99887,06011,1.0
43160,Colusa,5,8.6,39.18919,-121.99887,06011,8.6
43161,Colusa,1,20.4,39.18919,-121.99887,06011,20.4
43162,Colusa,5,5.6,39.18919,-121.99887,06011,5.6
43163,Colusa,3,2.6,39.18919,-121.99887,06011,2.6
43164,Colusa,5,7,39.18919,-121.99887,06011,7.0
43165,Colusa,3,4.6,39.18919,-121.99887,06011,4.6
67749,Fresno,3,10.6,36.72639,-119.733,06019,10.6
67750,Fresno,3,9.8,36.819111,-119.717356,06019,9.8
67751,Fresno,7,13.2,36.78538,-119.77321,06019,13.2
67752,Fresno,10,12.9,36.78538,-119.77321,06019,12.9
67753,Fresno,9,7.5,36.78538,-119.77321,06019,7.5
67754,Fresno,1,31.5,36.72639,-119.733,06019,31.5
67755,Fresno,1,34.7,36.78538,-119.77321,06019,34.7
67756,Fresno,1,34.7,36.78538,-119.77321,06019,34.7
67757,Fresno,1,28.6,36.819111,-119.717356,06019,28.6
67758,Fresno,1,26.6,36.78538,-119.77321,06019,26.6
67759,Fresno,1,44.3,36.78538,-119.77321,06019,44.3
67760,Fresno,3,6.7,36.78538,-119.77321,06019,6.7
67761,Fresno,3,6.8,36.78538,-119.77321,06019,6.8
67762,Fresno,3,7.1,36.72639,-119.733,06019,7.1
67763,Fresno,3,5.6,36.819111,-119.717356,06019,5.6
67764,Fresno,11,29.5,36.78538,-119.77321,06019,29.5
67765,Fresno,8,5.6,36.78538,-119.77321,06019,5.6
67766,Fresno,8,6.1,36.72639,-119.733,06019,6.1
67767,Fresno,8,6.3,36.819111,-119.717356,06019,6.3
67768,Fresno,11,27.3,36.78538,-119.77321,06019,27.3
67769,Fresno,9,5.8,36.78538,-119.77321,06019,5.8
